"PROV","DEPRE","EDAD","N"
6,77,27,1200.41570582564
6,77,28,1275.2276656108
6,77,29,1285.46042693844
6,77,30,1261.73170086765
6,77,31,1267.25094615067
6,77,32,1256.13188266079
6,77,33,1208.83557636689
6,77,34,1149.25189918744
6,77,35,1149.85619611624
6,77,36,1150.74249827847
6,77,37,1136.03793967773
6,77,38,1094.26087866685
6,77,39,1087.653898912
6,77,40,1080.20090345682
6,77,41,1063.76402699353
6,77,42,1022.02725244457
6,77,43,1016.91087178075
6,77,44,1044.90996281504
6,77,45,1059.37280264426
6,77,46,1050.87235917918
6,77,47,1005.34865720975
6,77,48,993.665583252995
6,77,49,957.689772758573
6,77,50,934.645916540421
6,77,51,916.919873295689
6,77,52,914.986123123537
6,77,53,919.538493320479
6,77,54,907.845347748244
6,77,55,909.960386999036
6,77,56,899.163615204517
6,77,57,887.440254785842
6,77,58,856.459965569481
6,77,59,844.686247073406
6,77,60,835.309573061562
6,77,61,826.647983748795
6,77,62,816.465580498554
6,77,63,794.590031676078
6,77,64,783.279607492081
6,77,65,737.967409447734
6,77,66,698.738467153285
6,77,67,641.904340999862
6,77,68,606.411968048478
6,77,69,565.702498278474
6,77,70,562.882445944085
6,77,71,554.805010329156
6,77,72,553.898564935959
6,77,73,550.081422669054
6,77,74,519.937077537529
6,77,75,502.744829913235
6,77,76,451.92345820135
6,77,77,444.188457512739
6,77,78,414.507406693293
6,77,79,419.482784740394
6,77,80,406.812692466602
6,77,81,378.249590965432
6,77,82,329.563401735298
6,77,83,284.946145159069
6,77,84,261.015986778681
6,77,85,237.73041178901
6,77,86,226.762422531332
6,77,87,200.676938438232
6,77,88,171.942619473902
6,77,89,127.677869439471
6,77,90,106.638264701832
6,77,91,78.9614653628977
6,77,92,62.5346605150806
6,77,93,51.1235201762843
6,77,94,40.8101859248037
6,77,95,34.3744236331084
6,77,96,19.4785043382454
6,77,97,9.72918055364275
6,77,98,5.87175182481752
6,77,99,3.19270210714778
6,84,0,840.214417708385
6,84,1,851.923316369386
6,84,2,859.998418894214
6,84,3,872.312950244577
6,84,4,914.020854785315
6,84,5,976.199144226493
6,84,6,1039.62907455902
6,84,7,1086.50504471565
6,84,8,1108.55007460843
6,84,9,1122.19699787539
6,84,10,1096.67967389693
6,84,11,1059.09007164386
6,84,12,977.491160630466
6,84,13,961.139078017689
6,84,14,968.083666189041
6,84,15,993.358737091754
6,84,16,968.527796827906
6,84,17,947.936285389594
6,84,18,918.865916300213
6,84,19,924.114732941351
6,84,20,879.297913928554
6,84,21,841.102678986116
6,84,22,792.207933198281
6,84,23,802.34218686694
6,84,24,819.945910371066
6,84,25,825.598482138446
6,84,26,819.138400118583
6,84,27,794.549712930481
6,84,28,799.071770344385
6,84,29,811.588179257868
6,84,30,849.541161124562
6,84,31,850.954304066406
6,84,32,836.419119521715
6,84,33,806.460489154603
6,84,34,811.426677207372
6,84,35,790.956292306932
6,84,36,802.019182765947
6,84,37,797.537500864667
6,84,38,817.281126537872
6,84,39,782.800438756856
6,84,40,771.858674835713
6,84,41,762.289678343792
6,84,42,776.784487375858
6,84,43,785.465222590049
6,84,44,786.111230792035
6,84,45,775.694348535007
6,84,46,748.440877513711
6,84,47,720.74327585355
6,84,48,688.483241266861
6,84,49,663.490798952517
6,84,50,648.632610306833
6,84,51,636.641083057463
6,84,52,616.130322644399
6,84,53,629.989217352636
6,84,54,642.778160976333
6,84,55,650.166879786551
6,84,56,636.570425910371
6,84,57,626.829833489797
6,84,58,636.297891200158
6,84,59,611.234791738722
6,84,60,601.110631948219
6,84,61,585.586247344236
6,84,62,597.093268442117
6,84,63,599.02119916992
6,84,64,603.422130045951
6,84,65,583.81981866693
6,84,66,568.063274865359
6,84,67,529.282594989871
6,84,68,512.284504175107
6,84,69,497.486878798359
6,84,70,472.504530362172
6,84,71,439.033230396759
6,84,72,417.492894411779
6,84,73,408.368028558723
6,84,74,397.769456494886
6,84,75,368.779838430753
6,84,76,348.985743366767
6,84,77,335.207599683779
6,84,78,323.710672464055
6,84,79,317.533219032561
6,84,80,310.830883936953
6,84,81,284.919898710411
6,84,82,244.090161569248
6,84,83,213.182706655467
6,84,84,178.742394387074
6,84,85,157.050650229754
6,84,86,126.506574929591
6,84,87,108.812006522061
6,84,88,96.3359731212016
6,84,89,92.4902055437522
6,84,90,79.5296659914027
6,84,91,64.8935426651514
6,84,92,45.5435782400316
6,84,93,34.5008755373289
6,84,94,26.7689648698058
6,84,95,21.3384584218588
6,84,96,18.0377602648352
6,84,97,14.4645273975987
6,84,98,10.2150046939078
6,84,99,4.85515539305302
6,91,0,17240.8796724689
6,91,1,17175.5460328641
6,91,2,16951.7059030853
6,91,3,16898.6424359433
6,91,4,16892.0044737913
6,91,5,17063.7466581957
6,91,6,17087.6433219427
6,91,7,16956.1714412603
6,91,8,16903.6711951493
6,91,9,17062.4995259126
6,91,10,17068.8961076227
6,91,11,16960.6369794352
6,91,12,16763.7107689271
6,91,13,16997.1256562342
6,91,14,17117.0917358532
6,91,15,17085.8329686286
6,91,16,16767.0096349663
6,91,17,16869.9583934321
6,91,18,17372.7940839615
6,91,19,17763.7901697487
6,91,20,17589.8755613674
6,91,21,17081.6892710428
6,91,22,16673.5551738814
6,91,23,16409.4447403807
6,91,24,15831.8615730129
6,91,25,15215.3356943536
6,91,26,14860.868515439
6,91,27,15162.9561384636
6,91,28,15472.848395776
6,91,29,15827.7581055008
6,91,30,15859.9019343457
6,91,31,15816.1718442901
6,91,32,15552.8660122624
6,91,33,15047.0130662094
6,91,34,14506.4013365243
6,91,35,13879.4960988638
6,91,36,13694.1159194927
6,91,37,13649.2996174486
6,91,38,13697.978006563
6,91,39,13521.6495937627
6,91,40,13001.7161219329
6,91,41,12436.9261179852
6,91,42,11813.7220471003
6,91,43,11449.3180399946
6,91,44,11221.8572035874
6,91,45,11096.0175332157
6,91,46,10973.959489767
6,91,47,10708.8835344987
6,91,48,10345.9278100443
6,91,49,10185.0879755986
6,91,50,9933.77070551807
6,91,51,9862.00025412961
6,91,52,9663.66599104378
6,91,53,9605.76485754555
6,91,54,9434.33445621199
6,91,55,9247.5361667448
6,91,56,9179.32607687421
6,91,57,9075.62300452746
6,91,58,8988.93725333391
6,91,59,8816.90340089562
6,91,60,8446.53528537151
6,91,61,8007.43408901938
6,91,62,7614.89920291509
6,91,63,7392.05476745907
6,91,64,7217.79820345172
6,91,65,6892.97053129742
6,91,66,6582.61562813807
6,91,67,6046.96225503016
6,91,68,5636.4344684867
6,91,69,5325.99910518005
6,91,70,5112.43775921837
6,91,71,4849.72532077695
6,91,72,4417.66438731326
6,91,73,4152.28670649264
6,91,74,3961.64644499204
6,91,75,3753.18426086527
6,91,76,3451.85095172154
6,91,77,3216.74640132123
6,91,78,3030.89351858477
6,91,79,2907.47771015038
6,91,80,2608.86998849632
6,91,81,2301.86423896818
6,91,82,2013.62581879695
6,91,83,1779.75834316132
6,91,84,1543.88942136169
6,91,85,1293.46727041981
6,91,86,1118.29547223696
6,91,87,950.505892568559
6,91,88,790.12870396985
6,91,89,662.880981020466
6,91,90,518.294096328691
6,91,91,390.050679056513
6,91,92,260.499784390767
6,91,93,191.123022384377
6,91,94,131.924469010992
6,91,95,90.5076081901284
6,91,96,69.3566469695661
6,91,97,57.0462444332046
6,91,98,36.2271813202403
6,91,99,15.0259325076177
6,98,0,4449.05002373686
6,98,1,4329.92758223126
6,98,2,4235.41089182774
6,98,3,4236.82038657172
6,98,4,4363.27220074602
6,98,5,4502.53028145134
6,98,6,4493.14707358426
6,98,7,4421.78636826043
6,98,8,4352.84193964056
6,98,9,4340.03567310953
6,98,10,4343.05601898949
6,98,11,4327.2696778569
6,98,12,4359.56724313327
6,98,13,4475.5485249237
6,98,14,4556.93677856901
6,98,15,4572.72311970159
6,98,16,4455.57397083757
6,98,17,4418.00086809088
6,98,18,4490.5294404883
6,98,19,4552.54720922347
6,98,20,4475.42771108851
6,98,21,4366.01064767718
6,98,22,4337.78048151916
6,98,23,4347.32477449983
6,98,24,4315.67154967786
6,98,25,4162.76150559512
6,98,26,4085.40037978976
6,98,27,4122.49022719566
6,98,28,4221.03404543913
6,98,29,4328.63890132248
6,98,30,4308.90597490675
6,98,31,4245.27735503561
6,98,32,4047.66619192947
6,98,33,3883.56073245168
6,98,34,3753.84694472703
6,98,35,3699.07800610376
6,98,36,3686.27173957274
6,98,37,3663.15602577145
6,98,38,3607.1386775178
6,98,39,3564.97464903357
6,98,40,3501.54738555443
6,98,41,3451.4499152255
6,98,42,3260.16134282808
6,98,43,3145.58955578162
6,98,44,3058.84522210919
6,98,45,3063.83886063072
6,98,46,3046.68329603255
6,98,47,2984.34335707019
6,98,48,2938.07165818922
6,98,49,2913.70753475755
6,98,50,2905.57273652085
6,98,51,2825.75506273313
6,98,52,2742.43378772465
6,98,53,2702.0114920312
6,98,54,2683.73839945744
6,98,55,2604.44425228891
6,98,56,2536.93952187182
6,98,57,2485.08018311292
6,98,58,2500.99740590031
6,98,59,2488.39249576127
6,98,60,2445.94656832825
6,98,61,2324.98171583588
6,98,62,2213.92359782977
6,98,63,2117.46381824347
6,98,64,2063.1076602238
6,98,65,1972.92013224822
6,98,66,1901.47888436758
6,98,67,1784.35993896236
6,98,68,1700.59567989149
6,98,69,1654.64615123771
6,98,70,1587.43338758901
6,98,71,1517.50231264836
6,98,72,1420.78076975246
6,98,73,1381.57668023059
6,98,74,1376.69378772465
6,98,75,1317.15270261105
6,98,76,1230.09626653103
6,98,77,1141.53972533062
6,98,78,1076.3405256019
6,98,79,1003.78174974568
6,98,80,914.228494404883
6,98,81,832.981190233978
6,98,82,781.544699898271
6,98,83,706.64012207528
6,98,84,636.245927433028
6,98,85,553.69987453374
6,98,86,467.237439810105
6,98,87,372.257629704985
6,98,88,297.554408273991
6,98,89,251.846507290607
6,98,90,204.980807053238
6,98,91,157.088189216684
6,98,92,115.004703289251
6,98,93,88.6169481180061
6,98,94,62.4003458799593
6,98,95,50.0874025093252
6,98,96,41.4693489318413
6,98,97,30.9182739911835
6,98,98,19.5819091217362
6,98,99,8.05425567989149
6,105,0,1343.23378765721
6,105,1,1345.37102544604
6,105,2,1372.55023808131
6,105,3,1396.98733430828
6,105,4,1376.66341269377
6,105,5,1405.69758642878
6,105,6,1495.82450073121
6,105,7,1546.71495525007
6,105,8,1530.78648493712
6,105,9,1481.5090400702
6,105,10,1461.95129804036
6,105,11,1478.12171980111
6,105,12,1497.92141327874
6,105,13,1574.25709505703
6,105,14,1632.28511728576
6,105,15,1679.82857677684
6,105,16,1675.15084878619
6,105,17,1611.67891898216
6,105,18,1578.00734249781
6,105,19,1497.27620941796
6,105,20,1440.61924539339
6,105,21,1326.57946300088
6,105,22,1281.37486750512
6,105,23,1281.53616847031
6,105,24,1291.53682831237
6,105,25,1283.75405674174
6,105,26,1279.39893068149
6,105,27,1333.95898215853
6,105,28,1363.07380637613
6,105,29,1354.48452997953
6,105,30,1334.16060836502
6,105,31,1331.33784147412
6,105,32,1350.65363205616
6,105,33,1352.1859912255
6,105,34,1349.4842000585
6,105,35,1364.20291313249
6,105,36,1352.14566598421
6,105,37,1328.67637554841
6,105,38,1255.68768879789
6,105,39,1190.8447007897
6,105,40,1164.39134249781
6,105,41,1133.42155718046
6,105,42,1148.66449839134
6,105,43,1158.10060485522
6,105,44,1213.66878736473
6,105,45,1238.0252331091
6,105,46,1242.46100965195
6,105,47,1201.77284118163
6,105,48,1183.02160397777
6,105,49,1190.36079789412
6,105,50,1197.86129277567
6,105,51,1190.48177361802
6,105,52,1161.12499795262
6,105,53,1130.15521263527
6,105,54,1092.99550277859
6,105,55,1089.69891430243
6,105,56,1094.064121673
6,105,57,1102.08884469143
6,105,58,1126.17309505703
6,105,59,1148.23100204738
6,105,60,1196.57088505411
6,105,61,1195.89543726236
6,105,62,1196.79267388125
6,105,63,1157.91914126938
6,105,64,1138.77473296285
6,105,65,1096.18119684118
6,105,66,1049.77692541679
6,105,67,964.741072828312
6,105,68,928.266892073706
6,105,69,945.284143901726
6,105,70,961.454565662474
6,105,71,932.380066686166
6,105,72,872.39627025446
6,105,73,838.059327288681
6,105,74,812.099953202691
6,105,75,769.113245978356
6,105,76,727.477434337526
6,105,77,700.610742322316
6,105,78,684.369751389295
6,105,79,651.786956420006
6,105,80,616.673752559228
6,105,81,559.643780052647
6,105,82,506.112022228722
6,105,83,461.471980111144
6,105,84,412.527218484937
6,105,85,371.576935946183
6,105,86,346.020814273179
6,105,87,325.071851418543
6,105,88,289.81750921322
6,105,89,259.109837964317
6,105,90,207.019707516818
6,105,91,166.543246563323
6,105,92,122.346782100029
6,105,93,93.8469178122258
6,105,94,62.4133922199473
6,105,95,48.0071997660135
6,105,96,35.1837730330506
6,105,97,27.6227902895583
6,105,98,17.5213173442527
6,105,99,8.32716232816613
6,112,0,1810.67574027482
6,112,1,1808.98053996516
6,112,2,1801.2310528353
6,112,3,1849.54426166054
6,112,4,1882.96392490807
6,112,5,1944.91946003484
6,112,6,1944.15258370428
6,112,7,1945.36344106832
6,112,8,1898.14000387072
6,112,9,1915.41490226437
6,112,10,1927.64456164118
6,112,11,1943.38570737372
6,112,12,1978.2583994581
6,112,13,1980.80119992259
6,112,14,2001.7490323205
6,112,15,1982.98074317786
6,112,16,1964.61607315657
6,112,17,1943.22425972518
6,112,18,1893.90200309657
6,112,19,1826.29580027095
6,112,20,1710.65892200503
6,112,21,1584.7701180569
6,112,22,1508.88972324366
6,112,23,1465.50066769886
6,112,24,1444.79500677376
6,112,25,1423.96826011225
6,112,26,1468.93143023031
6,112,27,1543.27807238243
6,112,28,1631.0652312754
6,112,29,1722.24279078769
6,112,30,1766.07582736598
6,112,31,1773.38133346236
6,112,32,1706.09802593381
6,112,33,1635.78757499516
6,112,34,1555.66917940778
6,112,35,1516.19522934004
6,112,36,1495.57029223921
6,112,37,1525.03448809754
6,112,38,1545.61906328624
6,112,39,1551.47154054577
6,112,40,1489.15274820979
6,112,41,1410.81027675634
6,112,42,1361.16512483066
6,112,43,1416.54166827947
6,112,44,1489.03166247339
6,112,45,1530.03936520225
6,112,46,1536.29546158312
6,112,47,1532.58216566673
6,112,48,1511.79578091736
6,112,49,1475.91404102961
6,112,50,1468.60853493323
6,112,51,1476.92308883298
6,112,52,1492.09916779563
6,112,53,1485.58071898587
6,112,54,1489.20320059996
6,112,55,1445.66278788465
6,112,56,1400.59871298626
6,112,57,1364.82796835688
6,112,58,1355.79699051674
6,112,59,1373.83876524095
6,112,60,1354.93929988388
6,112,61,1333.35576736985
6,112,62,1306.81781014128
6,112,63,1280.13858622024
6,112,64,1259.28156812464
6,112,65,1205.67085833172
6,112,66,1149.24490516741
6,112,67,1044.22320979292
6,112,68,966.284357460809
6,112,69,937.78884749371
6,112,70,968.86751983743
6,112,71,978.12048819431
6,112,72,966.980600445132
6,112,73,922.663220921231
6,112,74,909.051166053803
6,112,75,875.954398103348
6,112,76,862.453338494291
6,112,77,830.294985000968
6,112,78,783.444895490613
6,112,79,740.600725759628
6,112,80,703.730119024579
6,112,81,667.031050416102
6,112,82,609.394239887749
6,112,83,557.044839849042
6,112,84,520.99156183472
6,112,85,466.341532804335
6,112,86,392.176519256822
6,112,87,321.422087284691
6,112,88,267.972825140313
6,112,89,227.045846235727
6,112,90,190.891663441068
6,112,91,157.48209067157
6,112,92,110.359558254306
6,112,93,87.000101606348
6,112,94,71.3800416102187
6,112,95,55.275638668473
6,112,96,35.8010160634798
6,112,97,27.1433859105864
6,112,98,22.3806802786917
6,112,99,12.6938213663635
6,119,0,1479.95552015777
6,119,1,1482.88803428528
6,119,2,1481.36152008192
6,119,3,1511.28923275306
6,119,4,1553.5495733303
6,119,5,1599.10397087268
6,119,6,1582.95505745819
6,119,7,1543.78791671407
6,119,8,1493.41294800319
6,119,9,1453.36203587818
6,119,10,1412.90940948913
6,119,11,1387.52106800167
6,119,12,1355.54461258391
6,119,13,1352.25055561877
6,119,14,1327.10324268973
6,119,15,1338.55209921493
6,119,16,1331.88364243183
6,119,17,1361.36946941252
6,119,18,1369.96615466303
6,119,19,1367.27466909394
6,119,20,1318.3057003072
6,119,21,1270.86324572382
6,119,22,1218.07799142868
6,119,23,1179.27239352221
6,119,24,1136.65051010733
6,119,25,1159.58839458414
6,119,26,1193.25204991087
6,119,27,1230.41061933477
6,119,28,1211.12833466075
6,119,29,1209.92319186862
6,119,30,1224.9473053438
6,119,31,1209.15993476694
6,119,32,1183.85193613229
6,119,33,1143.88136686009
6,119,34,1164.08759434141
6,119,35,1132.23165320287
6,119,36,1148.66176660219
6,119,37,1104.47319755755
6,119,38,1077.87971327796
6,119,39,1021.31834490082
6,119,40,1001.0719459931
6,119,41,975.844290211249
6,119,42,921.0906360223
6,119,43,860.150582167103
6,119,44,823.634755565669
6,119,45,812.266241893276
6,119,46,816.926127356165
6,119,47,827.491212500474
6,119,48,812.02521333485
6,119,49,813.993613228657
6,119,50,782.218014942921
6,119,51,761.047673227898
6,119,52,743.573102742064
6,119,53,775.931186710661
6,119,54,776.443372397315
6,119,55,758.245716236204
6,119,56,704.405961997952
6,119,57,694.373148253499
6,119,58,672.871392270641
6,119,59,690.034634201843
6,119,60,672.841263700838
6,119,61,656.913293131566
6,119,62,618.198080934501
6,119,63,601.547024689953
6,119,64,605.343224485152
6,119,65,588.240239693556
6,119,66,559.045655554291
6,119,67,507.365115485266
6,119,68,478.060059923389
6,119,69,465.165032047635
6,119,70,436.512762164827
6,119,71,398.450335646831
6,119,72,365.549937421777
6,119,73,357.736594986157
6,119,74,351.078181059658
6,119,75,325.117396745932
6,119,76,295.691826904843
6,119,77,301.014540903402
6,119,78,310.967011795047
6,119,79,297.017483976182
6,119,80,253.983843440664
6,119,81,225.351659271059
6,119,82,221.726188038078
6,119,83,197.512860772936
6,119,84,153.274077445291
6,119,85,123.999150453218
6,119,86,128.20710736906
6,119,87,132.836864262146
6,119,88,113.112693897675
6,119,89,84.3599954488565
6,119,90,60.9601395683999
6,119,91,52.1726400424773
6,119,92,45.3434975537604
6,119,93,35.8329123525619
6,119,94,20.7384988811772
6,119,95,15.1847991807942
6,119,96,11.0672279743619
6,119,97,7.58235673379603
6,119,98,6.20648537945159
6,119,99,3.25388553874161
6,126,0,5159.48643355459
6,126,1,5127.12896793386
6,126,2,5065.43245699283
6,126,3,5000.99924497941
6,126,4,5062.93722954447
6,126,5,5096.09960724532
6,126,6,5078.10982225469
6,126,7,5031.7066408359
6,126,8,5075.4536123903
6,126,9,5120.08598723283
6,126,10,5059.59684441198
6,126,11,5000.11384169128
6,126,12,4939.06126041435
6,126,13,5042.13025227342
6,126,14,5070.74487672161
6,126,15,5006.11043668816
6,126,16,4847.86472173701
6,126,17,4716.58356146981
6,126,18,4749.10200950657
6,126,19,4778.96424767894
6,126,20,4735.98194260065
6,126,21,4643.05484295106
6,126,22,4524.77301277776
6,126,23,4589.44769841522
6,126,24,4596.20895988821
6,126,25,4555.8023734663
6,126,26,4473.50011327426
6,126,27,4515.35554144038
6,126,28,4640.27789627465
6,126,29,4718.35436804607
6,126,30,4634.32154688178
6,126,31,4543.5274642445
6,126,32,4380.93522406072
6,126,33,4254.44329067022
6,126,34,4157.12942018399
6,126,35,4070.72210838335
6,126,36,4031.72411810165
6,126,37,3955.33796169848
6,126,38,3930.1844591948
6,126,39,3884.3447162321
6,126,40,3818.22118885042
6,126,41,3660.90112279142
6,126,42,3446.39205344004
6,126,43,3265.24658980955
6,126,44,3215.42253205026
6,126,45,3221.66060067118
6,126,46,3259.00852118864
6,126,47,3235.86729888525
6,126,48,3255.02420639206
6,126,49,3247.29705042293
6,126,50,3165.79970231101
6,126,51,3088.85010745175
6,126,52,2988.88002710113
6,126,53,2955.8585090143
6,126,54,2844.63978234404
6,126,55,2716.06513894623
6,126,56,2567.94119340257
6,126,57,2483.16382856417
6,126,58,2387.44972083717
6,126,59,2368.5242255534
6,126,60,2271.73354791925
6,126,61,2190.25632260933
6,126,62,2082.55908628958
6,126,63,2031.14532717206
6,126,64,2011.97835826426
6,126,65,1946.73017276971
6,126,66,1846.7802152211
6,126,67,1711.76627518235
6,126,68,1626.98891034395
6,126,69,1565.755223849
6,126,70,1499.4707140513
6,126,71,1380.25317358487
6,126,72,1256.15585363272
6,126,73,1160.16002667768
6,126,74,1108.72614475815
6,126,75,1065.59291866485
6,126,76,984.377289780968
6,126,77,947.411702501561
6,126,78,887.003050888727
6,126,79,878.772824869523
6,126,80,796.410196271477
6,126,81,716.733961740824
6,126,82,620.868932998804
6,126,83,553.960616339018
6,126,84,501.520594319349
6,126,85,440.669241062449
6,126,86,381.608817183811
6,126,87,330.003891447264
6,126,88,282.363157705296
6,126,89,242.93252718053
6,126,90,189.134216025661
6,126,91,146.463814378421
6,126,92,109.387551687998
6,126,93,83.4190757032002
6,126,94,55.0056792750447
6,126,95,39.2394639057389
6,126,96,29.6107031473306
6,126,97,26.1998882078318
6,126,98,15.2732067202338
6,126,99,6.48960364594912
6,134,0,3215.9163339243
